Date,Price,High,Low,BTC_Price,SP_Price
2015-03-10,1161.93,1171.35,1156.35,292.7,2044.16
2015-03-11,1154.8,1165.95,1147.85,296.7,2040.24
2015-03-12,1153.7,1166.7,1148.9,295.6,2065.95
2015-03-13,1159.48,1162.55,1151.8,283.3,2053.4
2015-03-16,1154.59,1164.46,1150.6,291.2,2081.19
2015-03-17,1149.3,1159.85,1143.61,285.3,2074.28
2015-03-18,1167.25,1174.61,1145.9,257.3,2099.5
2015-03-19,1171.3,1177.86,1160.06,261.9,2089.27
2015-03-20,1182.68,1188.3,1168.55,262.2,2108.1
2015-03-23,1189.3,1192.1,1179.45,267.2,2104.42
2015-03-24,1193.13,1195.7,1185.25,246.0,2091.5
2015-03-25,1195.45,1199.9,1186.65,245.9,2061.05
2015-03-26,1204.38,1219.8,1194.5,249.2,2056.15
2015-03-27,1199.3,1206.7,1192.91,246.5,2061.02
2015-03-30,1186.2,1199.5,1182.55,247.9,2086.24
2015-03-31,1183.5,1191.2,1178.45,244.3,2067.89
2015-04-01,1204.1,1209.0,1180.35,246.9,2059.69
2015-04-02,1202.59,1208.15,1195.75,253.2,2066.96
2015-04-03,1210.9,1212.74,1200.11,254.2,2080.62
2015-04-06,1214.7,1224.5,1213.85,255.6,2080.62
2015-04-07,1208.6,1215.91,1207.45,253.7,2076.33
2015-04-08,1202.8,1212.6,1197.85,244.9,2081.9
2015-04-09,1195.01,1203.76,1192.86,243.6,2091.18
2015-04-10,1208.05,1211.1,1193.3,236.1,2102.06
2015-04-13,1198.85,1209.83,1196.81,225.0,2092.43
2015-04-14,1193.58,1202.1,1184.18,220.2,2095.84
2015-04-15,1202.05,1205.35,1189.38,224.0,2106.63
2015-04-16,1197.65,1209.6,1195.06,228.5,2104.99
2015-04-17,1204.65,1208.1,1197.28,222.4,2081.18
2015-04-20,1196.5,1209.4,1191.54,224.2,2100.4
2015-04-21,1202.68,1204.4,1193.3,235.8,2097.29
2015-04-22,1187.3,1205.2,1185.73,234.1,2107.96
2015-04-23,1194.0,1198.4,1184.05,236.0,2112.93
2015-04-24,1179.38,1196.51,1175.24,231.4,2117.69
2015-04-27,1202.0,1207.46,1178.75,227.7,2108.92
2015-04-28,1212.1,1215.5,1199.3,225.3,2114.76
2015-04-29,1204.8,1213.7,1201.63,225.2,2106.85
2015-04-30,1184.37,1207.52,1177.32,236.1,2085.51
2015-05-01,1178.5,1185.26,1170.6,231.8,2108.29
2015-05-04,1188.25,1193.45,1177.88,238.5,2114.49
2015-05-05,1193.33,1200.1,1185.9,235.9,2089.46
2015-05-06,1191.8,1197.9,1188.3,229.3,2080.15
2015-05-07,1184.8,1193.3,1179.16,237.3,2088.0
2015-05-08,1188.15,1193.61,1182.13,244.5,2116.1
2015-05-11,1184.2,1192.1,1179.5,242.5,2105.33
2015-05-12,1193.5,1197.0,1181.05,241.8,2099.12
2015-05-13,1215.73,1219.3,1191.3,235.8,2098.48
2015-05-14,1221.52,1227.44,1212.05,236.7,2121.1
2015-05-15,1223.85,1226.75,1211.55,237.3,2122.73
2015-05-18,1225.74,1232.7,1221.5,232.8,2129.2
2015-05-19,1207.51,1225.57,1205.56,231.7,2127.83
2015-05-20,1209.28,1213.47,1203.02,234.2,2125.85
2015-05-21,1206.45,1212.95,1201.91,235.3,2130.82
2015-05-22,1206.38,1215.2,1201.7,241.0,2126.06
2015-05-25,1207.17,1208.97,1202.92,237.1,2104.2
2015-05-26,1187.3,1208.0,1186.1,237.4,2104.2
2015-05-27,1188.15,1191.55,1184.51,236.9,2123.48
2015-05-28,1188.45,1192.75,1181.3,236.9,2120.79
2015-05-29,1190.5,1193.81,1187.08,236.5,2107.39
2015-06-01,1189.15,1204.81,1184.6,222.0,2111.73
2015-06-02,1193.38,1196.12,1185.48,224.7,2109.6
2015-06-03,1185.5,1195.81,1180.18,225.1,2114.07
2015-06-04,1176.26,1186.41,1172.76,223.2,2095.84
2015-06-05,1172.0,1179.35,1163.1,224.5,2092.83
2015-06-08,1173.95,1178.1,1169.2,228.8,2079.28
2015-06-09,1176.7,1183.4,1172.75,229.1,2080.15
2015-06-10,1186.48,1192.6,1175.35,228.6,2105.2
2015-06-11,1182.3,1188.21,1176.16,229.8,2108.86
2015-06-12,1180.8,1184.7,1176.93,229.4,2094.11
2015-06-15,1186.4,1190.8,1173.02,237.0,2084.43
2015-06-16,1181.86,1188.11,1176.13,252.1,2096.29
2015-06-17,1185.45,1189.4,1174.48,248.9,2100.44
2015-06-18,1201.42,1206.0,1183.81,249.5,2121.24
2015-06-19,1200.51,1204.75,1198.7,244.6,2109.99
2015-06-22,1185.45,1201.5,1182.65,246.7,2122.85
2015-06-23,1178.44,1188.7,1176.32,244.3,2124.2
2015-06-24,1175.2,1180.3,1171.43,239.8,2108.58
2015-06-25,1173.33,1178.7,1171.52,242.1,2102.31
2015-06-26,1175.07,1179.09,1168.74,243.3,2101.49
2015-06-29,1180.36,1187.32,1173.99,256.7,2057.64
2015-06-30,1172.6,1180.8,1166.75,262.9,2063.11
2015-07-01,1168.8,1175.3,1167.43,258.1,2077.42
2015-07-02,1166.15,1169.11,1157.25,254.5,2076.78
2015-07-03,1167.94,1170.5,1164.96,256.0,2068.76
2015-07-06,1170.15,1175.2,1163.3,274.8,2068.76
2015-07-07,1155.55,1170.65,1148.45,265.5,2081.34
2015-07-08,1158.28,1165.03,1147.18,270.8,2046.68
2015-07-09,1159.65,1167.46,1156.2,269.2,2051.31
2015-07-10,1163.96,1165.5,1157.9,286.7,2076.62
2015-07-13,1158.0,1164.6,1151.18,292.6,2099.6
2015-07-14,1155.53,1159.96,1153.04,286.9,2108.95
2015-07-15,1149.65,1156.96,1143.83,285.4,2107.4
2015-07-16,1145.15,1149.9,1142.6,278.9,2124.29
2015-07-17,1134.1,1146.1,1131.2,279.9,2126.64
2015-07-20,1096.95,1133.35,1088.45,280.3,2128.28
2015-07-21,1101.41,1109.87,1097.05,275.8,2119.21
2015-07-22,1093.45,1103.56,1087.39,278.0,2114.15
2015-07-23,1090.8,1106.0,1087.01,276.5,2102.15
2015-07-24,1099.1,1102.35,1077.75,288.6,2079.65
2015-07-27,1094.42,1105.3,1089.19,294.8,2067.64
2015-07-28,1095.35,1099.0,1091.4,295.2,2093.25
2015-07-29,1096.69,1101.85,1090.21,289.9,2108.57
2015-07-30,1088.99,1099.82,1083.36,288.2,2108.63
2015-07-31,1095.65,1103.38,1079.75,284.5,2103.84
2015-08-03,1086.5,1098.15,1085.92,281.3,2098.04
2015-08-04,1087.45,1095.05,1081.05,285.5,2093.32
2015-08-05,1085.05,1092.16,1082.85,282.6,2099.84
2015-08-06,1089.41,1094.3,1083.6,279.1,2083.56
2015-08-07,1094.2,1099.9,1083.16,280.1,2077.57
2015-08-10,1104.51,1109.2,1089.8,265.1,2104.18
2015-08-11,1109.01,1119.4,1093.65,272.0,2084.07
2015-08-12,1125.3,1125.8,1101.75,267.1,2086.05
2015-08-13,1115.05,1126.71,1113.42,264.5,2083.39
2015-08-14,1114.11,1121.4,1111.81,266.1,2091.54
2015-08-17,1117.66,1123.05,1113.7,258.5,2102.44
2015-08-18,1118.01,1121.6,1109.55,183.0,2096.92
2015-08-19,1134.46,1134.66,1116.35,226.2,2079.61
2015-08-20,1153.16,1154.5,1132.81,235.5,2035.73
2015-08-21,1161.05,1168.8,1148.85,232.2,1970.89
2015-08-24,1155.05,1167.9,1146.75,210.5,1893.21
2015-08-25,1140.65,1157.2,1134.9,222.7,1867.61
2015-08-26,1125.55,1147.0,1117.75,226.2,1940.51
2015-08-27,1125.71,1129.8,1118.15,225.8,1987.66
2015-08-28,1133.96,1141.2,1123.7,231.8,1988.87
2015-08-31,1134.5,1136.8,1125.96,231.4,1972.18
2015-09-01,1140.11,1147.57,1134.51,228.2,1913.85
2015-09-02,1134.05,1143.0,1132.31,229.7,1948.86
2015-09-03,1125.25,1134.5,1121.75,227.3,1951.13
2015-09-04,1123.0,1130.2,1117.15,230.9,1921.22
2015-09-07,1119.47,1124.88,1116.58,240.9,1969.41
2015-09-08,1121.8,1126.8,1118.45,244.2,1969.41
2015-09-09,1106.1,1125.8,1101.51,238.9,1942.04
2015-09-10,1111.55,1115.3,1104.0,239.5,1952.29
2015-09-11,1107.9,1113.4,1098.75,240.6,1961.05
2015-09-14,1108.8,1110.7,1103.4,230.9,1953.03
2015-09-15,1105.4,1109.8,1102.91,230.9,1978.09
2015-09-16,1119.55,1124.7,1103.95,229.0,1995.31
2015-09-17,1131.4,1133.4,1115.4,233.6,1990.2
2015-09-18,1139.4,1141.9,1127.3,233.8,1958.03
2015-09-21,1133.3,1140.1,1130.0,227.2,1966.97
2015-09-22,1124.8,1136.6,1121.18,231.3,1942.74
2015-09-23,1130.4,1134.4,1121.75,230.5,1938.76
2015-09-24,1154.01,1156.7,1130.45,234.6,1932.24
2015-09-25,1146.24,1151.18,1140.84,235.3,1931.34
2015-09-28,1132.05,1148.3,1128.1,240.4,1881.77
2015-09-29,1127.46,1134.9,1124.35,236.8,1884.09
2015-09-30,1115.0,1128.2,1112.0,236.5,1920.03
2015-10-01,1113.55,1119.29,1111.13,238.5,1923.82
2015-10-02,1138.14,1141.9,1104.52,237.9,1951.36
2015-10-05,1135.75,1141.95,1129.73,242.0,1987.05
2015-10-06,1147.11,1151.61,1135.11,247.4,1979.92
2015-10-07,1145.4,1153.7,1141.96,244.2,1995.83
2015-10-08,1138.96,1151.6,1136.9,243.0,2013.43
2015-10-09,1157.53,1160.2,1138.8,244.8,2014.89
2015-10-12,1164.0,1169.4,1154.9,246.1,2017.46
2015-10-13,1168.8,1169.0,1151.56,251.3,2003.69
2015-10-14,1185.19,1190.38,1164.05,253.5,1994.24
2015-10-15,1183.11,1191.04,1176.37,255.2,2023.86
2015-10-16,1177.2,1184.5,1174.25,263.5,2033.11
2015-10-19,1170.45,1177.9,1168.25,265.0,2033.66
2015-10-20,1176.11,1180.7,1167.15,271.0,2030.77
2015-10-21,1167.1,1179.6,1163.9,267.8,2018.94
2015-10-22,1166.05,1172.2,1162.9,275.8,2052.51
2015-10-23,1164.26,1179.8,1159.16,279.2,2075.15
2015-10-26,1163.2,1169.6,1162.3,287.2,2071.18
2015-10-27,1166.95,1168.9,1160.91,295.2,2065.89
2015-10-28,1156.1,1182.9,1152.4,304.5,2090.35
2015-10-29,1145.91,1162.76,1144.6,314.9,2089.41
2015-10-30,1142.38,1150.47,1139.48,328.2,2079.36
2015-11-02,1133.75,1143.01,1132.75,365.0,2104.05
2015-11-03,1117.6,1138.3,1114.48,405.3,2109.79
2015-11-04,1107.44,1122.85,1106.38,409.2,2102.31
2015-11-05,1103.95,1111.61,1102.75,388.0,2099.93
2015-11-06,1088.64,1110.68,1085.29,375.6,2099.2
2015-11-09,1092.1,1095.88,1088.34,381.0,2078.58
2015-11-10,1089.91,1094.9,1085.45,340.2,2081.72
2015-11-11,1086.14,1093.69,1084.04,314.0,2075.0
2015-11-12,1085.05,1089.6,1074.66,336.6,2045.97
2015-11-13,1083.64,1088.29,1080.04,338.5,2023.04
2015-11-16,1082.85,1098.29,1081.32,332.1,2053.19
2015-11-17,1070.37,1084.82,1065.59,336.3,2050.44
2015-11-18,1071.14,1073.18,1065.34,336.0,2083.58
2015-11-19,1082.4,1086.5,1069.75,326.5,2081.24
2015-11-20,1078.1,1087.8,1075.68,322.2,2089.17
2015-11-23,1069.34,1077.01,1067.0,323.6,2086.59
2015-11-24,1075.49,1080.89,1068.99,320.1,2089.14
2015-11-25,1071.39,1080.85,1067.75,329.9,2088.87
2015-11-26,1072.25,1075.46,1070.35,354.0,2090.11
2015-11-27,1058.81,1073.9,1052.86,358.9,2090.11
2015-11-30,1064.42,1068.9,1053.1,376.9,2080.41
2015-12-01,1069.49,1074.72,1063.38,362.7,2102.63
2015-12-02,1053.69,1071.55,1050.63,359.1,2079.51
2015-12-03,1062.57,1065.8,1046.25,360.7,2049.62
2015-12-04,1086.99,1089.09,1058.14,363.2,2091.69
2015-12-07,1070.39,1087.0,1070.06,396.7,2077.07
2015-12-08,1074.69,1078.85,1067.63,420.8,2063.59
2015-12-09,1073.21,1085.6,1069.59,418.7,2047.62
2015-12-10,1071.54,1076.46,1069.7,414.9,2052.23
2015-12-11,1074.89,1079.98,1062.38,456.3,2012.37
2015-12-14,1062.9,1077.7,1062.77,442.6,2021.94
2015-12-15,1060.74,1068.89,1059.59,466.5,2043.41
2015-12-16,1072.94,1078.59,1060.64,455.0,2073.07
2015-12-17,1051.74,1073.09,1047.64,455.8,2041.89
2015-12-18,1066.19,1070.79,1051.05,463.5,2005.55
2015-12-21,1078.44,1081.88,1063.88,437.9,2021.15
2015-12-22,1072.36,1081.0,1071.85,435.6,2038.97
2015-12-23,1070.35,1075.75,1068.25,442.6,2064.29
2015-12-24,1075.88,1077.85,1070.05,456.1,2060.99
2015-12-25,1075.88,1075.88,1075.88,455.5,2056.5
2015-12-28,1069.05,1077.15,1066.3,420.2,2056.5
2015-12-29,1068.99,1075.79,1067.29,431.9,2078.36
2015-12-30,1061.45,1072.85,1059.55,424.7,2063.36
2015-12-31,1061.3,1063.68,1058.38,429.0,2043.94
2016-01-01,1060.74,1061.41,1060.74,434.0,2012.66
2016-01-04,1074.7,1083.7,1061.9,432.9,2012.66
2016-01-05,1077.66,1082.3,1072.7,431.8,2016.71
2016-01-06,1094.45,1095.45,1074.7,428.0,1990.26
2016-01-07,1109.25,1110.2,1091.09,459.0,1943.09
2016-01-08,1104.24,1112.4,1093.93,454.0,1922.03
2016-01-11,1094.26,1108.51,1093.91,449.3,1923.67
2016-01-12,1087.05,1099.54,1083.61,432.0,1938.68
2016-01-13,1093.49,1095.68,1079.64,431.1,1890.28
2016-01-14,1078.0,1095.36,1071.4,429.3,1921.84
2016-01-15,1089.1,1097.59,1076.18,358.9,1880.33
2016-01-18,1088.9,1093.26,1087.25,387.0,1881.33
2016-01-19,1087.12,1094.7,1082.95,379.0,1881.33
2016-01-20,1101.02,1109.6,1086.73,419.4,1859.33
2016-01-21,1101.6,1104.98,1092.54,411.0,1868.99
2016-01-22,1098.3,1102.98,1093.98,381.0,1906.9
2016-01-25,1108.05,1109.05,1097.35,391.0,1877.08
2016-01-26,1120.57,1123.3,1107.17,391.3,1903.63
2016-01-27,1125.59,1128.2,1114.9,395.0,1882.95
2016-01-28,1115.14,1126.01,1111.96,378.4,1893.36
2016-01-29,1118.04,1118.5,1108.9,377.6,1940.24
2016-02-01,1128.85,1130.09,1116.24,371.4,1939.38
2016-02-02,1129.12,1130.7,1122.44,372.9,1903.03
2016-02-03,1142.93,1146.0,1124.35,369.0,1912.53
2016-02-04,1155.74,1157.59,1139.43,389.8,1915.45
2016-02-05,1173.69,1174.9,1145.36,386.5,1880.05
2016-02-08,1191.14,1200.98,1164.09,370.5,1853.44
2016-02-09,1188.85,1199.29,1185.48,374.0,1852.21
2016-02-10,1197.49,1197.74,1181.29,380.9,1851.86
2016-02-11,1246.89,1260.98,1196.21,378.0,1829.08
2016-02-12,1238.05,1249.05,1232.23,383.0,1864.78
2016-02-15,1209.95,1234.82,1202.3,399.9,1895.58
2016-02-16,1200.35,1217.18,1190.79,407.3,1895.58
2016-02-17,1209.14,1213.88,1195.79,414.9,1926.82
2016-02-18,1232.35,1239.9,1200.75,421.5,1917.83
2016-02-19,1228.19,1234.79,1219.79,420.0,1917.78
2016-02-22,1208.74,1226.35,1202.02,440.3,1945.5
2016-02-23,1227.46,1227.56,1207.2,421.1,1921.27
2016-02-24,1229.35,1253.3,1221.93,426.4,1929.8
2016-02-25,1234.64,1243.09,1221.18,424.9,1951.7
2016-02-26,1222.6,1240.05,1211.59,435.3,1948.05
2016-02-29,1238.14,1241.29,1217.98,439.2,1932.23
2016-03-01,1232.26,1249.0,1227.44,434.8,1978.35
2016-03-02,1240.3,1244.29,1224.48,422.2,1986.45
2016-03-03,1263.69,1267.44,1237.34,420.6,1993.4
2016-03-04,1259.44,1279.98,1250.29,408.8,1999.99
2016-03-07,1267.39,1273.29,1256.68,412.7,2001.76
2016-03-08,1261.1,1278.19,1260.04,411.4,1979.26
2016-03-09,1252.94,1264.99,1243.87,412.9,1989.26
2016-03-10,1271.44,1273.79,1237.44,416.5,1989.57
2016-03-11,1248.44,1282.89,1248.44,420.5,2022.19
2016-03-14,1235.28,1261.09,1229.28,416.0,2019.64
2016-03-15,1232.38,1237.58,1226.08,415.5,2015.93
2016-03-16,1263.08,1264.38,1227.24,417.3,2027.22
2016-03-17,1257.9,1271.65,1254.65,418.8,2040.59
2016-03-18,1255.3,1267.22,1248.3,407.7,2049.58
2016-03-21,1243.74,1256.12,1240.76,411.9,2051.6
2016-03-22,1248.38,1259.97,1242.47,417.7,2049.8
2016-03-23,1220.17,1249.47,1215.47,418.1,2036.71
2016-03-24,1216.99,1224.4,1213.01,415.3,2035.94
2016-03-25,1216.47,1216.47,1216.47,416.0,2037.05
2016-03-28,1221.05,1222.96,1208.55,424.1,2037.05
2016-03-29,1242.55,1243.65,1215.65,415.8,2055.01
2016-03-30,1224.85,1243.3,1223.33,413.2,2063.95
2016-03-31,1232.7,1240.05,1224.81,416.0,2059.74
2016-04-01,1222.49,1235.36,1208.84,417.6,2072.78
2016-04-04,1215.4,1223.35,1214.7,420.5,2066.13
2016-04-05,1231.14,1237.05,1214.9,423.8,2045.17
2016-04-06,1222.35,1232.41,1217.2,422.6,2066.66
2016-04-07,1240.69,1243.9,1222.7,422.3,2041.91
2016-04-08,1240.39,1243.18,1229.62,418.5,2047.6
2016-04-11,1257.95,1259.1,1239.79,423.7,2041.99
2016-04-12,1255.94,1262.98,1251.29,426.6,2061.72
2016-04-13,1243.14,1257.18,1240.24,424.8,2082.42
2016-04-14,1227.39,1244.38,1223.79,426.0,2082.78
2016-04-15,1234.05,1236.29,1225.29,431.5,2080.73
2016-04-18,1231.55,1242.0,1230.16,430.0,2094.34
2016-04-19,1250.5,1257.2,1227.7,437.8,2100.8
2016-04-20,1244.05,1258.75,1242.6,444.0,2102.4
2016-04-21,1248.85,1270.48,1242.88,452.0,2091.48
2016-04-22,1232.3,1252.98,1227.35,447.8,2091.58
2016-04-25,1237.9,1242.3,1230.1,461.8,2087.79
2016-04-26,1243.44,1245.15,1231.95,468.1,2091.7
2016-04-27,1246.1,1251.3,1240.66,445.1,2095.15
2016-04-28,1266.48,1270.1,1238.05,450.5,2075.81
2016-04-29,1293.74,1296.49,1265.14,455.3,2065.3
2016-05-02,1291.6,1303.98,1287.48,443.7,2081.43
2016-05-03,1286.0,1302.4,1282.46,450.4,2063.37
2016-05-04,1279.49,1289.68,1271.64,447.4,2051.12
2016-05-05,1278.05,1286.38,1269.24,448.4,2050.63
2016-05-06,1288.7,1296.1,1274.4,461.2,2057.14
2016-05-09,1263.85,1287.98,1261.09,461.6,2058.69
2016-05-10,1266.4,1269.5,1257.65,450.7,2084.39
2016-05-11,1277.69,1279.18,1264.79,452.3,2064.46
2016-05-12,1263.49,1280.99,1263.49,455.0,2064.11
2016-05-13,1273.6,1276.6,1263.51,455.8,2046.61
2016-05-16,1273.86,1288.6,1271.33,453.0,2066.66
2016-05-17,1280.0,1282.5,1269.5,453.2,2047.21
2016-05-18,1258.3,1281.51,1255.05,453.5,2047.63
2016-05-19,1255.1,1261.92,1245.0,435.0,2040.04
2016-05-20,1252.3,1259.98,1248.7,441.6,2052.32
2016-05-23,1249.24,1256.36,1243.39,443.7,2048.04
2016-05-24,1227.0,1251.26,1226.53,445.0,2076.06
2016-05-25,1224.18,1230.21,1217.65,449.1,2090.54
2016-05-26,1220.15,1234.01,1218.55,454.0,2090.1
2016-05-27,1212.4,1223.7,1206.7,472.0,2099.06
2016-05-30,1205.58,1213.83,1199.97,532.9,2096.96
2016-05-31,1215.24,1218.86,1206.2,530.7,2096.96
2016-06-01,1213.35,1221.25,1206.5,536.8,2099.33
2016-06-02,1210.95,1218.05,1209.99,538.8,2105.26
2016-06-03,1244.49,1244.91,1207.01,570.9,2099.13
2016-06-06,1245.24,1248.79,1239.93,585.2,2109.41
2016-06-07,1243.85,1246.66,1234.9,576.9,2112.13
2016-06-08,1262.14,1264.19,1243.09,583.0,2119.12
2016-06-09,1269.15,1272.06,1257.56,575.5,2115.48
2016-06-10,1274.2,1278.1,1264.47,580.1,2096.07
2016-06-13,1284.05,1287.4,1272.7,705.9,2079.06
2016-06-14,1285.85,1290.18,1276.38,684.5,2075.32
2016-06-15,1291.49,1297.09,1278.43,696.9,2071.5
2016-06-16,1279.14,1316.11,1278.77,769.5,2077.99
2016-06-17,1298.6,1299.88,1277.19,748.7,2071.22
2016-06-20,1290.15,1292.36,1277.74,743.9,2083.25
2016-06-21,1268.44,1294.38,1264.48,668.9,2088.9
2016-06-22,1266.31,1271.0,1261.41,606.0,2085.45
2016-06-23,1255.65,1271.65,1255.46,625.8,2113.32
2016-06-24,1315.98,1358.7,1251.66,666.0,2037.41
2016-06-27,1324.8,1335.7,1317.85,662.2,2000.54
2016-06-28,1312.51,1326.39,1305.62,646.3,2036.09
2016-06-29,1318.89,1328.23,1311.29,639.7,2070.77
2016-06-30,1322.18,1324.11,1312.95,674.7,2098.86
2016-07-01,1342.3,1344.6,1320.88,674.8,2102.95
2016-07-04,1350.78,1357.97,1338.34,681.3,2088.55
2016-07-05,1356.14,1357.71,1338.43,667.8,2088.55
2016-07-06,1363.89,1375.3,1356.23,677.0,2099.73
2016-07-07,1360.6,1370.26,1350.8,640.5,2097.9
2016-07-08,1366.8,1369.09,1336.08,664.8,2129.9
2016-07-11,1355.25,1375.11,1351.2,648.0,2137.16
2016-07-12,1331.65,1358.2,1330.15,667.2,2152.14
2016-07-13,1342.85,1345.6,1327.7,653.7,2152.43
2016-07-14,1335.1,1347.1,1320.22,659.8,2163.75
2016-07-15,1337.85,1338.9,1322.55,665.5,2161.74
2016-07-18,1328.79,1335.7,1323.84,674.3,2166.89
2016-07-19,1332.13,1335.29,1325.61,675.0,2163.78
2016-07-20,1315.95,1336.34,1312.49,665.8,2173.02
2016-07-21,1331.09,1334.38,1310.95,665.0,2165.17
2016-07-22,1322.38,1334.22,1319.58,648.0,2175.03
2016-07-25,1315.56,1324.12,1312.43,654.2,2168.48
2016-07-26,1320.32,1325.08,1313.83,648.5,2169.18
2016-07-27,1339.86,1342.62,1315.74,654.5,2166.58
2016-07-28,1335.79,1345.53,1332.23,658.3,2170.06
2016-07-29,1350.91,1355.42,1330.0,658.3,2173.6
2016-08-01,1353.21,1355.22,1346.24,608.0,2170.84
2016-08-02,1363.68,1367.81,1347.06,604.0,2157.03
2016-08-03,1357.9,1366.85,1354.16,604.1,2163.79
2016-08-04,1361.2,1365.45,1348.9,604.1,2164.25
2016-08-05,1335.8,1365.51,1334.87,604.1,2182.87
2016-08-08,1335.38,1338.53,1329.84,604.1,2180.89
2016-08-09,1340.75,1343.24,1330.47,604.1,2181.74
2016-08-10,1346.67,1357.57,1340.3,590.3,2175.49
2016-08-11,1338.87,1353.78,1335.93,591.3,2185.79
2016-08-12,1336.19,1356.28,1333.98,585.5,2184.05
2016-08-15,1339.36,1344.21,1335.95,564.6,2190.15
2016-08-16,1346.08,1358.38,1339.47,574.2,2178.15
2016-08-17,1348.66,1352.07,1337.7,571.8,2182.22
2016-08-18,1352.34,1356.6,1345.84,572.2,2187.02
2016-08-19,1341.78,1353.44,1337.93,573.5,2183.87
2016-08-22,1339.02,1341.65,1332.1,588.0,2182.64
2016-08-23,1338.1,1345.45,1335.65,583.5,2186.9
2016-08-24,1323.75,1340.52,1323.7,580.3,2175.44
2016-08-25,1321.7,1327.5,1317.96,577.2,2172.47
2016-08-26,1321.33,1341.54,1318.89,578.0,2169.04
2016-08-29,1323.41,1325.43,1315.1,574.8,2180.38
2016-08-30,1311.15,1325.7,1309.15,579.5,2176.12
2016-08-31,1308.95,1316.54,1305.41,576.2,2170.95
2016-09-01,1313.79,1315.38,1302.23,572.7,2170.86
2016-09-02,1325.01,1329.09,1309.51,579.8,2179.98
2016-09-05,1327.08,1329.32,1322.31,611.5,2186.48
2016-09-06,1349.88,1352.16,1324.77,615.2,2186.48
2016-09-07,1345.24,1353.01,1342.74,619.8,2186.16
2016-09-08,1338.35,1349.78,1335.54,631.7,2181.3
2016-09-09,1328.15,1340.03,1327.7,626.3,2127.81
2016-09-12,1327.63,1330.68,1320.79,611.6,2159.04
2016-09-13,1319.05,1332.64,1315.72,614.2,2127.02
2016-09-14,1322.97,1326.26,1316.13,613.9,2125.77
2016-09-15,1314.25,1327.53,1309.7,611.8,2147.26
2016-09-16,1310.43,1318.43,1306.62,610.0,2139.16
2016-09-19,1313.39,1318.32,1309.27,609.8,2139.12
2016-09-20,1315.1,1318.5,1312.31,600.0,2139.76
2016-09-21,1336.85,1337.22,1308.6,597.4,2163.12
2016-09-22,1337.3,1344.27,1331.56,597.1,2177.18
2016-09-23,1337.61,1341.06,1333.59,603.3,2164.69
2016-09-26,1337.97,1342.46,1332.56,609.1,2146.1
2016-09-27,1327.36,1339.78,1324.81,605.5,2159.93
2016-09-28,1321.41,1327.74,1317.89,603.8,2171.37
2016-09-29,1320.27,1326.02,1315.89,604.6,2151.13
2016-09-30,1315.96,1328.23,1312.83,611.1,2168.27
2016-10-03,1311.96,1320.11,1309.58,612.6,2161.2
2016-10-04,1268.3,1313.52,1266.81,611.0,2150.49
2016-10-05,1266.7,1277.51,1262.12,614.1,2159.73
2016-10-06,1254.74,1269.94,1250.2,613.5,2160.77
2016-10-07,1256.97,1265.74,1241.68,620.1,2153.74
2016-10-10,1259.74,1265.35,1256.59,618.9,2163.66
2016-10-11,1253.25,1262.66,1252.6,641.7,2136.73
2016-10-12,1255.33,1259.26,1250.31,637.6,2139.18
2016-10-13,1258.12,1262.41,1253.53,637.0,2132.55
2016-10-14,1250.55,1259.65,1247.51,643.0,2132.98
2016-10-17,1255.7,1257.67,1250.25,639.8,2126.5
2016-10-18,1262.84,1265.38,1254.9,638.8,2139.6
2016-10-19,1269.4,1273.84,1260.24,631.8,2144.29
2016-10-20,1266.0,1274.02,1264.55,632.5,2141.34
2016-10-21,1266.75,1268.43,1261.2,636.7,2141.16
2016-10-24,1264.44,1272.25,1260.75,654.7,2151.33
2016-10-25,1274.35,1277.17,1262.4,659.5,2143.16
2016-10-26,1266.99,1276.89,1264.58,678.7,2139.43
2016-10-27,1268.3,1273.17,1265.4,688.7,2133.04
2016-10-28,1276.3,1284.53,1262.42,693.5,2126.41
2016-10-31,1277.38,1279.64,1270.89,704.1,2126.15
2016-11-01,1288.15,1292.21,1275.55,734.2,2111.72
2016-11-02,1297.39,1308.26,1287.5,737.9,2097.94
2016-11-03,1303.75,1306.9,1285.51,690.1,2088.66
2016-11-04,1304.25,1307.11,1294.65,708.4,2085.18
2016-11-07,1281.41,1295.9,1277.8,707.8,2131.52
2016-11-08,1275.64,1290.84,1273.04,714.0,2139.56
2016-11-09,1278.0,1337.6,1269.38,723.8,2163.26
2016-11-10,1259.76,1292.22,1252.28,714.9,2167.48
2016-11-11,1225.68,1265.5,1219.5,714.8,2164.45
2016-11-14,1220.26,1231.56,1211.47,707.4,2164.2
2016-11-15,1228.08,1231.54,1219.06,712.2,2180.39
2016-11-16,1225.3,1233.47,1221.6,745.0,2176.94
2016-11-17,1216.39,1231.8,1211.12,740.7,2187.12
2016-11-18,1208.69,1218.13,1203.9,754.0,2181.9
2016-11-21,1214.05,1218.02,1205.74,739.0,2198.18
2016-11-22,1212.24,1221.45,1206.24,750.0,2202.94
2016-11-23,1187.77,1215.05,1181.57,742.0,2204.72
2016-11-24,1184.0,1191.34,1181.79,737.7,2213.35
2016-11-25,1183.63,1193.96,1171.96,740.4,2213.35
2016-11-28,1193.44,1197.6,1182.96,731.5,2201.72
